name,size,duration,duration(s),speed,size_per_sec
xxhash::xxh3_64_with_seed,32768,4.656µs,0.000004656,6.55GB/s,7037800687.285223
xxhash::xxh3_128_with_seed,32768,4.215µs,0.000004215,7.24GB/s,7774139976.2752075
xxhash::const_xxh32,32768,16.076µs,0.000016076,1.90GB/s,2038317989.5496392
xxhash::const_xxh64,32768,13.537µs,0.000013537,2.25GB/s,2420624953.830243
xxhash::const_xxh3_64_with_seed,32768,40.646µs,0.000040646,768.83MB/s,806180189.9325887
xxhash::const_xxh3_128_with_seed,32768,41.111µs,0.000041111,760.14MB/s,797061613.680037
murmur3_32,32768,62.019µs,0.000062019,503.88MB/s,528354214.031184
murmur3_x64_128,32768,20.326µs,0.000020326,1.50GB/s,1612122404.8017318
murmur3_x86_128,32768,28.218µs,0.000028218,1.08GB/s,1161244595.6481678
murmur3_32_of_slice,32768,22.762µs,0.000022762,1.34GB/s,1439592302.9610755
murmur3_x64_128_of_slice,32768,9.996µs,0.000009996,3.05GB/s,3278111244.497799
murmur3_x86_128_of_slice,32768,16.503µs,0.000016503,1.85GB/s,1985578379.6885414
md5_compute,65536,190.418µs,0.000190418,328.23MB/s,344169143.67339224
Blake2b512,65536,177.925µs,0.000177925,351.27MB/s,368334972.60081494
Blake2s256,65536,362.651µs,0.000362651,172.34MB/s,180713688.91854703
Sha1,65536,333.426µs,0.000333426,187.45MB/s,196553358.16642973
Keccak224,65536,351.809µs,0.000351809,177.65MB/s,186282897.82239795
Keccak256,65536,457.62µs,0.00045762,136.58MB/s,143210524.01555875
Keccak384,65536,635.693µs,0.000635693,98.32MB/s,103093788.98304684
Keccak512,65536,901.596µs,0.000901596,69.32MB/s,72688876.17070173
Keccak256Full,65536,510.255µs,0.000510255,122.49MB/s,128437741.91335705
Sha3_224,65536,451.103µs,0.000451103,138.55MB/s,145279459.4582612
Sha3_256,65536,514.82µs,0.00051482,121.40MB/s,127298861.73808321
Sha3_384,65536,656.722µs,0.000656722,95.17MB/s,99792606.30830093
Sha3_512,65536,694.967µs,0.000694967,89.93MB/s,94300880.47346133
Sha224,65536,366.115µs,0.000366115,170.71MB/s,179003864.9058356
Sha256,65536,362.48µs,0.00036248,172.42MB/s,180798940.63120723
Sha384,65536,254.938µs,0.000254938,245.16MB/s,257066423.99328464
Sha512,65536,262.572µs,0.000262572,238.03MB/s,249592492.72580475
Sha512_224,65536,283.218µs,0.000283218,220.68MB/s,231397721.89620715
Sha512_256,65536,317.812µs,0.000317812,196.66MB/s,206209960.60564107
sm3,65536,501.481µs,0.000501481,124.63MB/s,130684911.29275087
crc<u16>,65536,163.126µs,0.000163126,383.14MB/s,401750793.8648652
crc<u32>,65536,154.319µs,0.000154319,405.01MB/s,424678749.86229825
crc<u64>,65536,155.801µs,0.000155801,401.15MB/s,420639148.6575824
crc16,65536,144.402µs,0.000144402,432.82MB/s,453844129.58269274
crc32fast,65536,7.021µs,0.000007021,8.69GB/s,9334282865.688648
crc64,65536,58.317µs,0.000058317,1.05GB/s,1123788946.6193392
sha256,65536,507.939µs,0.000507939,123.05MB/s,129023366.97910576
twox_hash::XxHash32,65536,15.717µs,0.000015717,3.88GB/s,4169752497.295922
twox_hash::XxHash64,65536,8.032µs,0.000008032,7.60GB/s,8159362549.8007965
twox_hash::XxHash3_64,65536,17.259µs,0.000017259,3.54GB/s,3797207254.1862216
twox_hash::XxHash3_128,65536,4.679µs,0.000004679,13.04GB/s,14006411626.415901
seahash,65536,12.773µs,0.000012773,4.78GB/s,5130822829.405778
xxhash::xxh32,65536,13.717µs,0.000013717,4.45GB/s,4777721076.037034
xxhash::xxh64,65536,8.218µs,0.000008218,7.43GB/s,7974689705.524459
xxhash::xxh3_64_with_seed,65536,8.223µs,0.000008223,7.42GB/s,7969840690.74547
xxhash::xxh3_128_with_seed,65536,7.014µs,0.000007014,8.70GB/s,9343598517.251211
xxhash::const_xxh32,65536,34.318µs,0.000034318,1.78GB/s,1909668395.5941489
xxhash::const_xxh64,65536,29.23µs,0.00002923,2.09GB/s,2242080054.7382827
xxhash::const_xxh3_64_with_seed,65536,87.893µs,0.000087893,711.09MB/s,745633895.7596169
xxhash::const_xxh3_128_with_seed,65536,77.773µs,0.000077773,803.62MB/s,842657477.5307626
murmur3_32,65536,111.688µs,0.000111688,559.59MB/s,586777451.4719576
murmur3_x64_128,65536,37.131µs,0.000037131,1.64GB/s,1764994209.6900165
murmur3_x86_128,65536,54.389µs,0.000054389,1.12GB/s,1204949530.2358932
murmur3_32_of_slice,65536,36.321µs,0.000036321,1.68GB/s,1804355606.949148
murmur3_x64_128_of_slice,65536,17.833µs,0.000017833,3.42GB/s,3674984579.151012
murmur3_x86_128_of_slice,65536,25.908µs,0.000025908,2.36GB/s,2529566157.1715302
md5_compute,131072,421.501µs,0.000421501,296.56MB/s,310964861.29333025
Blake2b512,131072,349.302µs,0.000349302,357.86MB/s,375239763.8719503
Blake2s256,131072,535.656µs,0.000535656,233.36MB/s,244694356.07927474
Sha1,131072,483.911µs,0.000483911,258.31MB/s,270859724.2054841
Keccak224,131072,886.718µs,0.000886718,140.97MB/s,147817006.08310646
Keccak256,131072,933.918µs,0.000933918,133.84MB/s,140346368.73901135
Keccak384,131072,1.010983ms,0.001010983,123.64MB/s,129648075.19018619
Keccak512,131072,1.21071ms,0.00121071,103.25MB/s,108260442.21985446
Keccak256Full,131072,496.191µs,0.000496191,251.92MB/s,264156343.021135
Sha3_224,131072,465.361µs,0.000465361,268.61MB/s,281656606.37655497
Sha3_256,131072,463.73µs,0.00046373,269.55MB/s,282647230.0692213
Sha3_384,131072,931.551µs,0.000931551,134.18MB/s,140702978.15149143
Sha3_512,131072,1.062884ms,0.001062884,117.60MB/s,123317314.02486067
Sha224,131072,807.52µs,0.00080752,154.79MB/s,162314246.0867842
Sha256,131072,778.206µs,0.000778206,160.63MB/s,168428410.98629412
Sha384,131072,463.285µs,0.000463285,269.81MB/s,282918721.7371596
Sha512,131072,338.477µs,0.000338477,369.30MB/s,387240491.96843505
Sha512_224,131072,320.488µs,0.000320488,390.03MB/s,408976311.1255336
Sha512_256,131072,327.517µs,0.000327517,381.66MB/s,400199073.63587236
sm3,131072,601.887µs,0.000601887,207.68MB/s,217768451.55319852
crc<u16>,131072,324.925µs,0.000324925,384.70MB/s,403391551.89659154
crc<u32>,131072,295.927µs,0.000295927,422.40MB/s,442920044.47042686
crc<u64>,131072,295.57µs,0.00029557,422.91MB/s,443455019.11560714
crc16,131072,272.285µs,0.000272285,459.08MB/s,481377967.93800616
crc32fast,131072,9.632µs,0.000009632,12.67GB/s,13607973421.92691
crc64,131072,79.165µs,0.000079165,1.54GB/s,1655681172.235205
sha256,131072,672.549µs,0.000672549,185.86MB/s,194888402.18333533
twox_hash::XxHash32,131072,25.375µs,0.000025375,4.81GB/s,5165399014.778325
twox_hash::XxHash64,131072,16.745µs,0.000016745,7.29GB/s,7827530606.15109
twox_hash::XxHash3_64,131072,21.993µs,0.000021993,5.55GB/s,5959714454.599191
twox_hash::XxHash3_128,131072,9.09µs,0.00000909,13.43GB/s,14419361936.193619
seahash,131072,31.55µs,0.00003155,3.87GB/s,4154421553.090333
xxhash::xxh32,131072,40.573µs,0.000040573,3.01GB/s,3230522761.4423385
xxhash::xxh64,131072,20.18µs,0.00002018,6.05GB/s,6495143706.640238
xxhash::xxh3_64_with_seed,131072,15.335µs,0.000015335,7.96GB/s,8547244864.688621
xxhash::xxh3_128_with_seed,131072,14.652µs,0.000014652,8.33GB/s,8945672945.672945
xxhash::const_xxh32,131072,63.129µs,0.000063129,1.93GB/s,2076256554.04014
xxhash::const_xxh64,131072,34.648µs,0.000034648,3.52GB/s,3782960055.414454
xxhash::const_xxh3_64_with_seed,131072,94.698µs,0.000094698,1.29GB/s,1384105260.934761
xxhash::const_xxh3_128_with_seed,131072,152.296µs,0.000152296,820.77MB/s,860639806.6922309
murmur3_32,131072,248.882µs,0.000248882,502.25MB/s,526643148.1585651
murmur3_x64_128,131072,79.396µs,0.000079396,1.54GB/s,1650864023.3764925
murmur3_x86_128,131072,113.392µs,0.000113392,1.08GB/s,1155919288.838719
murmur3_32_of_slice,131072,93.557µs,0.000093557,1.30GB/s,1400985495.473348
murmur3_x64_128_of_slice,131072,36.664µs,0.000036664,3.33GB/s,3574950905.5204015
murmur3_x86_128_of_slice,131072,62.698µs,0.000062698,1.95GB/s,2090529203.4833646
md5_compute,262144,762.876µs,0.000762876,327.71MB/s,343625962.8039157
Blake2b512,262144,691.336µs,0.000691336,361.62MB/s,379184651.16817296
Blake2s256,262144,1.176202ms,0.001176202,212.55MB/s,222873281.97027382
Sha1,262144,894.197µs,0.000894197,279.58MB/s,293161350.351209
Keccak224,262144,1.758516ms,0.001758516,142.17MB/s,149071148.6275928
Keccak256,262144,1.885317ms,0.001885317,132.60MB/s,139045051.84008843
Keccak384,262144,2.39931ms,0.00239931,104.20MB/s,109258078.36419638
Keccak512,262144,3.15101ms,0.00315101,79.34MB/s,83193642.67330158
Keccak256Full,262144,1.839486ms,0.001839486,135.91MB/s,142509374.90146706
Sha3_224,262144,1.867798ms,0.001867798,133.85MB/s,140349224.05956104
Sha3_256,262144,1.57506ms,0.00157506,158.72MB/s,166434294.5665562
Sha3_384,262144,2.434611ms,0.002434611,102.69MB/s,107673874.79971133
Sha3_512,262144,3.595076ms,0.003595076,69.54MB/s,72917512.73130248
Sha224,262144,2.267845ms,0.002267845,110.24MB/s,115591674.03416018
Sha256,262144,1.738438ms,0.001738438,143.81MB/s,150792838.16851678
Sha384,262144,990.211µs,0.000990211,252.47MB/s,264735495.76807368
Sha512,262144,841.1µs,0.0008411,297.23MB/s,311668053.7391511
Sha512_224,262144,715.178µs,0.000715178,349.56MB/s,366543713.59297967
Sha512_256,262144,684.401µs,0.000684401,365.28MB/s,383026909.66261005
sm3,262144,1.880002ms,0.001880002,132.98MB/s,139438149.53388348
crc<u16>,262144,674.859µs,0.000674859,370.45MB/s,388442622.8293614
crc<u32>,262144,769.678µs,0.000769678,324.81MB/s,340589181.44990504
crc<u64>,262144,657.97µs,0.00065797,379.96MB/s,398413301.5183063
crc16,262144,562.524µs,0.000562524,444.43MB/s,466013894.51827836
crc32fast,262144,33.071µs,0.000033071,7.38GB/s,7926703153.820568
crc64,262144,196.859µs,0.000196859,1.24GB/s,1331633300.9920807
sha256,262144,2.429318ms,0.002429318,102.91MB/s,107908474.72418185
twox_hash::XxHash32,262144,56.549µs,0.000056549,4.32GB/s,4635696475.622911
twox_hash::XxHash64,262144,35.359µs,0.000035359,6.90GB/s,7413784326.479821
twox_hash::XxHash3_64,262144,28.681µs,0.000028681,8.51GB/s,9139988145.462152
twox_hash::XxHash3_128,262144,16.711µs,0.000016711,14.61GB/s,15686912811.920292
seahash,262144,59.372µs,0.000059372,4.11GB/s,4415279929.933302
xxhash::xxh32,262144,61.913µs,0.000061913,3.94GB/s,4234070389.094374
xxhash::xxh64,262144,35.245µs,0.000035245,6.93GB/s,7437764221.875443
xxhash::xxh3_64_with_seed,262144,29.939µs,0.000029939,8.15GB/s,8755937072.046495
xxhash::xxh3_128_with_seed,262144,34.35µs,0.00003435,7.11GB/s,7631557496.36099
xxhash::const_xxh32,262144,146.573µs,0.000146573,1.67GB/s,1788487647.7932498
xxhash::const_xxh64,262144,118.727µs,0.000118727,2.06GB/s,2207956067.2804
xxhash::const_xxh3_64_with_seed,262144,355.725µs,0.000355725,702.79MB/s,736928807.36524
xxhash::const_xxh3_128_with_seed,262144,371.138µs,0.000371138,673.60MB/s,706324871.0722157
murmur3_32,262144,520.667µs,0.000520667,480.15MB/s,503477270.5011072
murmur3_x64_128,262144,170.669µs,0.000170669,1.43GB/s,1535979000.2871056
murmur3_x86_128,262144,232.496µs,0.000232496,1.05GB/s,1127520473.4705114
murmur3_32_of_slice,262144,183.849µs,0.000183849,1.33GB/s,1425865792.0358555
murmur3_x64_128_of_slice,262144,82.737µs,0.000082737,2.95GB/s,3168401078.1149907
murmur3_x86_128_of_slice,262144,137.897µs,0.000137897,1.77GB/s,1901013074.9762504
md5_compute,524288,1.548109ms,0.001548109,322.97MB/s,338663492.0409351
Blake2b512,524288,1.014967ms,0.001014967,492.63MB/s,516556695.931986
Blake2s256,524288,2.130907ms,0.002130907,234.64MB/s,246039831.86502275
Sha1,524288,1.991363ms,0.001991363,251.08MB/s,263280978.90741166
Keccak224,524288,3.601308ms,0.003601308,138.84MB/s,145582660.52223247
Keccak256,524288,4.037235ms,0.004037235,123.85MB/s,129863136.52784641
Keccak384,524288,4.372525ms,0.004372525,114.35MB/s,119905089.16472748
Keccak512,524288,4.294531ms,0.004294531,116.43MB/s,122082714.03792405
Keccak256Full,524288,3.766371ms,0.003766371,132.75MB/s,139202431.199688
Sha3_224,524288,3.564571ms,0.003564571,140.27MB/s,147083057.11963657
Sha3_256,524288,3.786414ms,0.003786414,132.05MB/s,138465577.19256267
Sha3_384,524288,4.896158ms,0.004896158,102.12MB/s,107081511.6669029
Sha3_512,524288,7.387928ms,0.007387928,67.68MB/s,70965499.39306393
Sha224,524288,4.765507ms,0.004765507,104.92MB/s,110017255.24692336
Sha256,524288,4.382497ms,0.004382497,114.09MB/s,119632255.31015766
Sha384,524288,2.520347ms,0.002520347,198.39MB/s,208022149.33102465
Sha512,524288,2.59578ms,0.00259578,192.62MB/s,201977055.06629992
Sha512_224,524288,2.540187ms,0.002540187,196.84MB/s,206397403.02584022
Sha512_256,524288,2.580386ms,0.002580386,193.77MB/s,203182004.5528072
sm3,524288,3.651214ms,0.003651214,136.94MB/s,143592788.59031543
crc<u16>,524288,1.414529ms,0.001414529,353.47MB/s,370644928.4532166
crc<u32>,524288,1.31829ms,0.00131829,379.28MB/s,397703085.0571574
crc<u64>,524288,1.314408ms,0.001314408,380.40MB/s,398877669.6429115
crc16,524288,1.145165ms,0.001145165,436.62MB/s,457827474.643392
crc32fast,524288,41.132µs,0.000041132,11.87GB/s,12746474764.17388
crc64,524288,337.219µs,0.000337219,1.45GB/s,1554740391.2590928
sha256,524288,4.313576ms,0.004313576,115.91MB/s,121543702.95086953
twox_hash::XxHash32,524288,116.828µs,0.000116828,4.18GB/s,4487691306.878488
twox_hash::XxHash64,524288,67.821µs,0.000067821,7.20GB/s,7730466964.509518
twox_hash::XxHash3_64,524288,48.037µs,0.000048037,10.16GB/s,10914253596.186274
twox_hash::XxHash3_128,524288,31.174µs,0.000031174,15.66GB/s,16818117662.15436
seahash,524288,121.264µs,0.000121264,4.03GB/s,4323525531.0727005
xxhash::xxh32,524288,123.652µs,0.000123652,3.95GB/s,4240028466.9879985
xxhash::xxh64,524288,68.695µs,0.000068695,7.11GB/s,7632112963.097751
xxhash::xxh3_64_with_seed,524288,54.227µs,0.000054227,9.00GB/s,9668393973.481844
xxhash::xxh3_128_with_seed,524288,74.55µs,0.00007455,6.55GB/s,7032702883.9704895
xxhash::const_xxh32,524288,286.542µs,0.000286542,1.70GB/s,1829707337.8422709
xxhash::const_xxh64,524288,232.714µs,0.000232714,2.10GB/s,2252928487.327793
xxhash::const_xxh3_64_with_seed,524288,707.235µs,0.000707235,706.98MB/s,741320777.3936528
xxhash::const_xxh3_128_with_seed,524288,698.252µs,0.000698252,716.07MB/s,750857856.4758855
murmur3_32,524288,1.005835ms,0.001005835,497.10MB/s,521246526.5177688
murmur3_x64_128,524288,314.607µs,0.000314607,1.55GB/s,1666485488.2440631
murmur3_x86_128,524288,416.158µs,0.000416158,1.17GB/s,1259829199.4867334
murmur3_32_of_slice,524288,288.596µs,0.000288596,1.69GB/s,1816684915.937851
murmur3_x64_128_of_slice,524288,138.466µs,0.000138466,3.53GB/s,3786402438.1436596
murmur3_x86_128_of_slice,524288,265.605µs,0.000265605,1.84GB/s,1973938743.6230493
md5_compute,1048576,2.972062ms,0.002972062,336.47MB/s,352810944.05163825
Blake2b512,1048576,2.750361ms,0.002750361,363.59MB/s,381250315.86762613
Blake2s256,1048576,4.33443ms,0.00433443,230.71MB/s,241917853.0971777
Sha1,1048576,3.711539ms,0.003711539,269.43MB/s,282517845.0233178
Keccak224,1048576,6.844546ms,0.006844546,146.10MB/s,153198765.84948075
Keccak256,1048576,7.714218ms,0.007714218,129.63MB/s,135927711.66176534
Keccak384,1048576,8.02919ms,0.00802919,124.55MB/s,130595489.70693183
Keccak512,1048576,8.644377ms,0.008644377,115.68MB/s,121301511.95395574
Keccak256Full,1048576,7.402038ms,0.007402038,135.10MB/s,141660445.4070622
Sha3_224,1048576,7.234412ms,0.007234412,138.23MB/s,144942809.4501668
Sha3_256,1048576,7.023264ms,0.007023264,142.38MB/s,149300382.2724021
Sha3_384,1048576,9.714779ms,0.009714779,102.94MB/s,107936166.12379962
Sha3_512,1048576,13.965719ms,0.013965719,71.60MB/s,75082135.04796997
Sha224,1048576,8.171162ms,0.008171162,122.38MB/s,128326424.07530287
Sha256,1048576,8.230046ms,0.008230046,121.51MB/s,127408279.37049198
Sha384,1048576,3.971469ms,0.003971469,251.80MB/s,264027240.29823726
Sha512,1048576,4.936877ms,0.004936877,202.56MB/s,212396622.39914018
Sha512_224,1048576,4.1959ms,0.0041959,238.33MB/s,249904907.17128626
Sha512_256,1048576,4.946104ms,0.004946104,202.18MB/s,212000394.654055
sm3,1048576,7.6277ms,0.0076277,131.10MB/s,137469486.21471742
crc<u16>,1048576,2.882718ms,0.002882718,346.89MB/s,363745603.97513735
crc<u32>,1048576,2.778476ms,0.002778476,359.91MB/s,377392498.6215465
crc<u64>,1048576,2.801933ms,0.002801933,356.90MB/s,374233074.09563327
crc16,1048576,2.432245ms,0.002432245,411.14MB/s,431114464.2089921
crc32fast,1048576,132.476µs,0.000132476,7.37GB/s,7915214831.365682
crc64,1048576,832.614µs,0.000832614,1.17GB/s,1259378295.3445413
sha256,1048576,9.617828ms,0.009617828,103.97MB/s,109024199.64258042
twox_hash::XxHash32,1048576,241.743µs,0.000241743,4.04GB/s,4337565100.126994
twox_hash::XxHash64,1048576,145.383µs,0.000145383,6.72GB/s,7212507652.2014265
twox_hash::XxHash3_64,1048576,82.439µs,0.000082439,11.85GB/s,12719416780.892538
twox_hash::XxHash3_128,1048576,71.008µs,0.000071008,13.75GB/s,14767012167.643082
seahash,1048576,265.913µs,0.000265913,3.67GB/s,3943304765.0923424
xxhash::xxh32,1048576,252.21µs,0.00025221,3.87GB/s,4157551246.9767256
xxhash::xxh64,1048576,157.571µs,0.000157571,6.20GB/s,6654625533.886312
xxhash::xxh3_64_with_seed,1048576,125.178µs,0.000125178,7.80GB/s,8376679608.237869
xxhash::xxh3_128_with_seed,1048576,120.458µs,0.000120458,8.11GB/s,8704909595.045576
xxhash::const_xxh32,1048576,605.636µs,0.000605636,1.61GB/s,1731363393.1932712
xxhash::const_xxh64,1048576,287.679µs,0.000287679,3.39GB/s,3644951491.0716457
xxhash::const_xxh3_64_with_seed,1048576,1.5081ms,0.0015081,663.09MB/s,695296067.9000067
xxhash::const_xxh3_128_with_seed,1048576,1.540412ms,0.001540412,649.18MB/s,680711394.094567
murmur3_32,1048576,2.414683ms,0.002414683,414.13MB/s,434249961.589161
murmur3_x64_128,1048576,681.52µs,0.00068152,1.43GB/s,1538584340.8850803
murmur3_x86_128,1048576,976.308µs,0.000976308,1.00GB/s,1074021722.6530972
murmur3_32_of_slice,1048576,840.915µs,0.000840915,1.16GB/s,1246946480.9166205
murmur3_x64_128_of_slice,1048576,323.053µs,0.000323053,3.02GB/s,3245832727.1376524
murmur3_x86_128_of_slice,1048576,566.931µs,0.000566931,1.72GB/s,1849565467.4025588
md5_compute,2097152,7.274377ms,0.007274377,274.94MB/s,288293004.33562905
Blake2b512,2097152,6.117856ms,0.006117856,326.91MB/s,342791984.64298606
Blake2s256,2097152,9.456027ms,0.009456027,211.51MB/s,221779400.58758292
Sha1,2097152,8.190442ms,0.008190442,244.19MB/s,256048696.7614202
Keccak224,2097152,16.748969ms,0.016748969,119.41MB/s,125210811.48338145
Keccak256,2097152,17.554185ms,0.017554185,113.93MB/s,119467352.0872658
Keccak384,2097152,17.729029ms,0.017729029,112.81MB/s,118289162.93159653
Keccak512,2097152,24.827899ms,0.024827899,80.55MB/s,84467558.04830687
Keccak256Full,2097152,15.096688ms,0.015096688,132.48MB/s,138914707.64978385
Sha3_224,2097152,15.993649ms,0.015993649,125.05MB/s,131124048.05182357
Sha3_256,2097152,14.522314ms,0.014522314,137.72MB/s,144408941.99092513
Sha3_384,2097152,21.447753ms,0.021447753,93.25MB/s,97779566.93179001
Sha3_512,2097152,31.826459ms,0.031826459,62.84MB/s,65893349.93251998
Sha224,2097152,16.685674ms,0.016685674,119.86MB/s,125685782.90574297
Sha256,2097152,17.200534ms,0.017200534,116.28MB/s,121923656.55624412
Sha384,2097152,7.502075ms,0.007502075,266.59MB/s,279542926.45701355
Sha512,2097152,6.044929ms,0.006044929,330.86MB/s,346927482.52295434
Sha512_224,2097152,8.737881ms,0.008737881,228.89MB/s,240006930.74213302
Sha512_256,2097152,6.031385ms,0.006031385,331.60MB/s,347706538.38214606
sm3,2097152,9.373368ms,0.009373368,213.37MB/s,223735161.15018636
crc<u16>,2097152,5.629612ms,0.005629612,355.26MB/s,372521587.6333929
crc<u32>,2097152,5.107068ms,0.005107068,391.61MB/s,410637179.6890114
crc<u64>,2097152,5.088245ms,0.005088245,393.06MB/s,412156254.2684167
crc16,2097152,4.557592ms,0.004557592,438.83MB/s,460144743.1011815
crc32fast,2097152,260.912µs,0.000260912,7.49GB/s,8037775188.569326
crc64,2097152,1.56892ms,0.00156892,1.24GB/s,1336685108.2273157
sha256,2097152,18.072168ms,0.018072168,110.67MB/s,116043188.62020318
twox_hash::XxHash32,2097152,496.093µs,0.000496093,3.94GB/s,4227336406.681812
twox_hash::XxHash64,2097152,287.02µs,0.00028702,6.80GB/s,7306640652.2193575
twox_hash::XxHash3_64,2097152,138.228µs,0.000138228,14.13GB/s,15171687357.120121
twox_hash::XxHash3_128,2097152,123.872µs,0.000123872,15.77GB/s,16929992250.064583
seahash,2097152,555.87µs,0.00055587,3.51GB/s,3772738230.1617284
xxhash::xxh32,2097152,540.548µs,0.000540548,3.61GB/s,3879677660.4482856
xxhash::xxh64,2097152,297.746µs,0.000297746,6.56GB/s,7043426276.087672
xxhash::xxh3_64_with_seed,2097152,254.341µs,0.000254341,7.68GB/s,8245434279.176381
xxhash::xxh3_128_with_seed,2097152,243.977µs,0.000243977,8.01GB/s,8595695495.886908
xxhash::const_xxh32,2097152,1.288915ms,0.001288915,1.52GB/s,1627067727.5072443
xxhash::const_xxh64,2097152,1.04131ms,0.00104131,1.88GB/s,2013955498.3626394
xxhash::const_xxh3_64_with_seed,2097152,3.130432ms,0.003130432,638.89MB/s,669924151.0436898
xxhash::const_xxh3_128_with_seed,2097152,3.192654ms,0.003192654,626.44MB/s,656867922.4244156
murmur3_32,2097152,4.680662ms,0.004680662,427.29MB/s,448046024.2589617
murmur3_x64_128,2097152,1.588985ms,0.001588985,1.23GB/s,1319806039.7045913
murmur3_x86_128,2097152,1.780742ms,0.001780742,1.10GB/s,1177684358.542675
murmur3_32_of_slice,2097152,1.699354ms,0.001699354,1.15GB/s,1234087776.8846278
murmur3_x64_128_of_slice,2097152,664.972µs,0.000664972,2.94GB/s,3153744819.3307385
murmur3_x86_128_of_slice,2097152,1.14796ms,0.00114796,1.70GB/s,1826851109.7947664
md5_compute,4194304,10.701819ms,0.010701819,373.77MB/s,391924400.889232
Blake2b512,4194304,6.462749ms,0.006462749,618.93MB/s,648996889.7136497
Blake2s256,4194304,9.967378ms,0.009967378,401.31MB/s,420803144.01641035
Sha1,4194304,8.528724ms,0.008528724,469.00MB/s,491785641.08769375
Keccak224,4194304,16.81263ms,0.01681263,237.92MB/s,249473401.8413538
Keccak256,4194304,19.054431ms,0.019054431,209.92MB/s,220122238.2342459
Keccak384,4194304,38.268474ms,0.038268474,104.52MB/s,109602070.88477059
Keccak512,4194304,55.342484ms,0.055342484,72.28MB/s,75788141.34905834
Keccak256Full,4194304,29.547525ms,0.029547525,135.38MB/s,141951110.9644547
Sha3_224,4194304,31.641436ms,0.031641436,126.42MB/s,132557321.35545301
Sha3_256,4194304,26.896142ms,0.026896142,148.72MB/s,155944447.34861973
Sha3_384,4194304,23.800397ms,0.023800397,168.06MB/s,176228320.8973363
Sha3_512,4194304,38.154994ms,0.038154994,104.84MB/s,109928047.68885562
Sha224,4194304,23.852624ms,0.023852624,167.70MB/s,175842456.5783622
Sha256,4194304,24.42777ms,0.02442777,163.75MB/s,171702288.01073533
Sha384,4194304,15.422227ms,0.015422227,259.37MB/s,271964872.518087
Sha512,4194304,12.601972ms,0.012601972,317.41MB/s,332829179.4331871
Sha512_224,4194304,11.552645ms,0.011552645,346.24MB/s,363060061.1375144
Sha512_256,4194304,13.685093ms,0.013685093,292.29MB/s,306487065.8898701
sm3,4194304,18.73853ms,0.01873853,213.46MB/s,223833139.52588597
crc<u16>,4194304,10.472876ms,0.010472876,381.94MB/s,400492090.23385745
crc<u32>,4194304,9.853634ms,0.009853634,405.94MB/s,425660624.29353476
crc<u64>,4194304,9.835227ms,0.009835227,406.70MB/s,426457264.2807329
crc16,4194304,8.609214ms,0.008609214,464.62MB/s,487187796.7024632
crc32fast,4194304,294.176µs,0.000294176,13.28GB/s,14257804851.51746
crc64,4194304,2.467145ms,0.002467145,1.58GB/s,1700063838.971767
sha256,4194304,24.887535ms,0.024887535,160.72MB/s,168530310.45461112
twox_hash::XxHash32,4194304,679.906µs,0.000679906,5.75GB/s,6168946883.833941
twox_hash::XxHash64,4194304,529.813µs,0.000529813,7.37GB/s,7916574338.493015
twox_hash::XxHash3_64,4194304,368.814µs,0.000368814,10.59GB/s,11372409941.054298
twox_hash::XxHash3_128,4194304,383.656µs,0.000383656,10.18GB/s,10932460329.04477
seahash,4194304,798.475µs,0.000798475,4.89GB/s,5252893327.906322
xxhash::xxh32,4194304,740.333µs,0.000740333,5.28GB/s,5665428935.357468
xxhash::xxh64,4194304,477.192µs,0.000477192,8.19GB/s,8789552213.78397
xxhash::xxh3_64_with_seed,4194304,511.687µs,0.000511687,7.63GB/s,8197011063.403995
xxhash::xxh3_128_with_seed,4194304,518.825µs,0.000518825,7.53GB/s,8084236495.9283
xxhash::const_xxh32,4194304,1.752349ms,0.001752349,2.23GB/s,2393532338.5923696
xxhash::const_xxh64,4194304,1.522695ms,0.001522695,2.57GB/s,2754526678.0281014
xxhash::const_xxh3_64_with_seed,4194304,4.509684ms,0.004509684,886.98MB/s,930066053.4086202
xxhash::const_xxh3_128_with_seed,4194304,4.415466ms,0.004415466,905.91MB/s,949911968.5215558
murmur3_32,4194304,6.568667ms,0.006568667,608.95MB/s,638531988.3014317
murmur3_x64_128,4194304,2.316557ms,0.002316557,1.69GB/s,1810576644.563462
murmur3_x86_128,4194304,3.239394ms,0.003239394,1.21GB/s,1294780443.5027046
murmur3_32_of_slice,4194304,2.369727ms,0.002369727,1.65GB/s,1769952403.8001
murmur3_x64_128_of_slice,4194304,1.168297ms,0.001168297,3.34GB/s,3590100804.8467126
murmur3_x86_128_of_slice,4194304,1.231955ms,0.001231955,3.17GB/s,3404591888.502421
md5_compute,8388608,20.748567ms,0.020748567,385.57MB/s,404298185.9903867
Blake2b512,8388608,11.534013ms,0.011534013,693.60MB/s,727293093.9127605
Blake2s256,8388608,19.003696ms,0.019003696,420.97MB/s,441419816.4399178
Sha1,8388608,16.661048ms,0.016661048,480.16MB/s,503486215.2728928
Keccak224,8388608,33.495525ms,0.033495525,238.84MB/s,250439663.20874205
Keccak256,8388608,31.675425ms,0.031675425,252.56MB/s,264830164.0783036
Keccak384,8388608,56.265678ms,0.056265678,142.18MB/s,149089254.73181003
